InvoiceNo,StockCode,Description,Category,Quantity,UnitPrice,Revenue,InvoiceDate,CustomerID,Country
577358,46776C,WOVEN FROST CUSHION COVER,Home Decor,2,4.13,8.26,2011-11-18 15:59:00,,United Kingdom
577358,23256,CHILDRENS CUTLERY SPACEBOY,Kitchen & Dining,1,8.29,8.29,2011-11-18 15:59:00,,United Kingdom
577358,23311,VINTAGE CHRISTMAS STOCKING,Christmas & Seasonal,2,4.96,9.92,2011-11-18 15:59:00,,United Kingdom
577358,20755,BLUE PAISLEY POCKET BOOK,Other Homeware,1,1.63,1.63,2011-11-18 15:59:00,,United Kingdom
577358,37448,CERAMIC CAKE DESIGN SPOTTED MUG,Kitchen & Dining,2,3.29,6.58,2011-11-18 15:59:00,,United Kingdom
577358,22112,CHOCOLATE HOT WATER BOTTLE,Kitchen & Dining,3,10.79,32.37,2011-11-18 15:59:00,,United Kingdom
577358,23534,WALL ART STOP FOR TEA,Home Decor,2,12.46,24.92,2011-11-18 15:59:00,,United Kingdom
577358,20777,CHRYSANTHEMUM NOTEBOOK,Stationery & Paper,3,1.63,4.89,2011-11-18 15:59:00,,United Kingdom
577358,22991,GIRAFFE WOODEN RULER,Other Homeware,1,4.13,4.13,2011-11-18 15:59:00,,United Kingdom
577358,22379,RECYCLING BAG RETROSPOT,Bags & Storage,2,4.13,8.26,2011-11-18 15:59:00,,United Kingdom
577358,20983,12 PENCILS TALL TUBE RED RETROSPOT,Stationery & Paper,1,1.63,1.63,2011-11-18 15:59:00,,United Kingdom
577358,22300,COFFEE MUG DOG + BALL DESIGN,Kitchen & Dining,1,4.96,4.96,2011-11-18 15:59:00,,United Kingdom
577359,21790,VINTAGE SNAP CARDS,Stationery & Paper,3,0.85,2.55,2011-11-18 16:07:00,14903,United Kingdom
577359,22727,ALARM CLOCK BAKELIKE RED,Home Decor,2,3.75,7.5,2011-11-18 16:07:00,14903,United Kingdom
577400,23582,VINTAGE DOILY JUMBO BAG RED,Bags & Storage,10,2.08,20.8,2011-11-18 17:20:00,16201,United Kingdom
577404,22835,HOT WATER BOTTLE I AM SO POORLY,Kitchen & Dining,2,4.95,9.9,2011-11-20 10:16:00,17243,United Kingdom
577411,22112,CHOCOLATE HOT WATER BOTTLE,Kitchen & Dining,1,4.95,4.95,2011-11-20 11:00:00,17387,United Kingdom
577411,23681,LUNCH BAG RED VINTAGE DOILY,Bags & Storage,10,1.65,16.5,2011-11-20 11:00:00,17387,United Kingdom
577411,22534,MAGIC DRAWING SLATE SPACEBOY,Toys & Children,10,0.42,4.2,2011-11-20 11:00:00,17387,United Kingdom
577438,21231,SWEETHEART CERAMIC TRINKET BOX,Home Decor,8,1.25,10.0,2011-11-20 11:09:00,18118,United Kingdom
577469,23499,SET 12 VINTAGE DOILY CHALK,Stationery & Paper,3,0.42,1.26,2011-11-20 11:25:00,15009,United Kingdom
577473,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Bags & Storage,1,4.95,4.95,2011-11-20 11:28:00,15919,United Kingdom
577473,22097,SWALLOW SQUARE TISSUE BOX,Other Homeware,2,0.39,0.78,2011-11-20 11:28:00,15919,United Kingdom
577474,20723,STRAWBERRY CHARLOTTE BAG,Bags & Storage,10,0.85,8.5,2011-11-20 11:30:00,12778,Netherlands
577476,22620,4 TRADITIONAL SPINNING TOPS,Other Homeware,12,1.45,17.4,2011-11-20 11:31:00,12540,Spain
577480,22154,ANGEL DECORATION 3 BUTTONS,Home Decor,48,0.42,20.16,2011-11-20 11:37:00,14525,United Kingdom
577482,23355,HOT WATER BOTTLE KEEP CALM,Kitchen & Dining,3,4.95,14.850000000000001,2011-11-20 11:43:00,16762,United Kingdom
577483,20992,JAZZ HEARTS PURSE NOTEBOOK,Home Decor,4,0.39,1.56,2011-11-20 11:50:00,14502,United Kingdom
577483,23439,HAND WARMER RED LOVE HEART,Home Decor,2,2.1,4.2,2011-11-20 11:50:00,14502,United Kingdom
577483,20996,JAZZ HEARTS ADDRESS BOOK,Home Decor,3,0.19,0.5700000000000001,2011-11-20 11:50:00,14502,United Kingdom
577485,22189,CREAM HEART CARD HOLDER,Lighting & Candles,3,3.95,11.850000000000001,2011-11-20 11:56:00,16360,United Kingdom
577485,23367,SET 12 COLOUR PENCILS SPACEBOY,Stationery & Paper,2,0.65,1.3,2011-11-20 11:56:00,16360,United Kingdom
577493,22382,LUNCH BAG SPACEBOY DESIGN,Bags & Storage,1,1.65,1.65,2011-11-20 12:13:00,17323,United Kingdom
577493,21931,JUMBO STORAGE BAG SUKI,Bags & Storage,1,2.08,2.08,2011-11-20 12:13:00,17323,United Kingdom
577495,22562,MONSTERS STENCIL CRAFT,Other Homeware,1,1.25,1.25,2011-11-20 12:20:00,14704,United Kingdom
577497,22562,MONSTERS STENCIL CRAFT,Other Homeware,2,1.25,2.5,2011-11-20 12:22:00,17555,United Kingdom
577497,23489,VINTAGE BELLS GARLAND,Party & Celebration,6,2.89,17.34,2011-11-20 12:22:00,17555,United Kingdom
577500,23191,BUNDLE OF 3 RETRO NOTE BOOKS,Other Homeware,1,1.65,1.65,2011-11-20 12:30:00,14052,United Kingdom
577500,23307,SET OF 60 PANTRY DESIGN CAKE CASES,Kitchen & Dining,1,0.55,0.55,2011-11-20 12:30:00,14052,United Kingdom
577500,23503,PLAYING CARDS KEEP CALM & CARRY ON,Stationery & Paper,1,1.25,1.25,2011-11-20 12:30:00,14052,United Kingdom
577500,23419,HOME SWEET HOME BOTTLE,Kitchen & Dining,1,2.08,2.08,2011-11-20 12:30:00,14052,United Kingdom
577501,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,Other Homeware,12,1.65,19.799999999999997,2011-11-20 12:32:00,14075,United Kingdom
577504,20718,RED RETROSPOT SHOPPER BAG,Bags & Storage,12,1.25,15.0,2011-11-20 12:36:00,14159,United Kingdom
577504,23000,TRAVEL CARD WALLET TRANSPORT,Stationery & Paper,6,0.42,2.52,2011-11-20 12:36:00,14159,United Kingdom
577504,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,Christmas & Seasonal,8,0.79,6.32,2011-11-20 12:36:00,14159,United Kingdom
577504,23206,LUNCH BAG APPLE DESIGN,Bags & Storage,3,1.65,4.949999999999999,2011-11-20 12:36:00,14159,United Kingdom
577504,22535,MAGIC DRAWING SLATE BUNNIES,Other Homeware,2,0.42,0.84,2011-11-20 12:36:00,14159,United Kingdom
577505,23209,LUNCH BAG VINTAGE DOILY,Bags & Storage,2,1.65,3.3,2011-11-20 12:37:00,13118,United Kingdom
577506,21670,BLUE SPOT CERAMIC DRAWER KNOB,Other Homeware,1,1.45,1.45,2011-11-20 12:40:00,13212,United Kingdom
577511,23503,PLAYING CARDS KEEP CALM & CARRY ON,Stationery & Paper,3,1.25,3.75,2011-11-20 12:53:00,17561,United Kingdom
577512,23163,REGENCY SUGAR TONGS,Other Homeware,8,2.49,19.92,2011-11-20 12:55:00,12523,France
577512,22294,HEART FILIGREE DOVE  SMALL,Home Decor,24,1.25,30.0,2011-11-20 12:55:00,12523,France
577516,21162,TOXIC AREA  DOOR HANGER,Other Homeware,1,0.39,0.39,2011-11-20 13:08:00,16533,United Kingdom
577516,82580,BATHROOM METAL SIGN,Home Decor,3,0.55,1.6500000000000001,2011-11-20 13:08:00,16533,United Kingdom
577516,51014L,"FEATHER PEN,LIGHT PINK",Lighting & Candles,12,0.39,4.68,2011-11-20 13:08:00,16533,United Kingdom
577517,21871,SAVE THE PLANET MUG,Kitchen & Dining,6,1.65,9.899999999999999,2011-11-20 13:16:00,16710,United Kingdom
577519,23570,TRADITIONAL PICK UP STICKS GAME,Toys & Children,23,1.25,28.75,2011-11-20 13:20:00,15044,United Kingdom
577519,23355,HOT WATER BOTTLE KEEP CALM,Kitchen & Dining,2,4.95,9.9,2011-11-20 13:20:00,15044,United Kingdom
577522,22429,ENAMEL MEASURING JUG CREAM,Kitchen & Dining,1,4.25,4.25,2011-11-20 13:23:00,15988,United Kingdom
577521,23322,LARGE WHITE HEART OF WICKER,Home Decor,1,2.95,2.95,2011-11-20 13:23:00,16411,United Kingdom
577523,22778,GLASS CLOCHE SMALL,Other Homeware,4,3.95,15.8,2011-11-20 13:33:00,12597,Spain
577525,21892,TRADITIONAL WOODEN CATCH CUP GAME,Kitchen & Dining,20,1.25,25.0,2011-11-20 13:37:00,16905,United Kingdom
577527,78124,MAGAZINE RACK GEBRA ASSORTED,Other Homeware,6,1.25,7.5,2011-11-20 13:40:00,17523,United Kingdom
577527,20972,PINK CREAM FELT CRAFT TRINKET BOX,Other Homeware,1,1.25,1.25,2011-11-20 13:40:00,17523,United Kingdom
577527,20972,PINK CREAM FELT CRAFT TRINKET BOX,Other Homeware,5,1.25,6.25,2011-11-20 13:40:00,17523,United Kingdom
577531,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,Lighting & Candles,2,4.13,8.26,2011-11-20 13:58:00,,United Kingdom
577531,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,Christmas & Seasonal,6,7.46,44.76,2011-11-20 13:58:00,,United Kingdom
577531,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,Kitchen & Dining,1,3.29,3.29,2011-11-20 13:58:00,,United Kingdom
577531,71053,WHITE MOROCCAN METAL LANTERN,Lighting & Candles,1,8.29,8.29,2011-11-20 13:58:00,,United Kingdom
577531,23569,TRADTIONAL ALPHABET STAMP SET,Other Homeware,1,10.79,10.79,2011-11-20 13:58:00,,United Kingdom
577533,81952V,ROUND PURPLE CLOCK WITH SUCKER,Home Decor,3,0.19,0.5700000000000001,2011-11-20 14:04:00,16877,United Kingdom
577535,23082,SET 6 PAPER TABLE LANTERN HEARTS,Lighting & Candles,2,3.75,7.5,2011-11-20 14:07:00,14071,United Kingdom
577535,23198,PANTRY MAGNETIC  SHOPPING LIST,Other Homeware,2,1.45,2.9,2011-11-20 14:07:00,14071,United Kingdom
577538,20719,WOODLAND CHARLOTTE BAG,Bags & Storage,10,0.85,8.5,2011-11-20 14:20:00,18040,United Kingdom
577541,22666,RECIPE BOX PANTRY YELLOW DESIGN,Home Decor,6,2.95,17.700000000000003,2011-11-20 14:31:00,16899,United Kingdom
577544,23570,TRADITIONAL PICK UP STICKS GAME,Toys & Children,6,1.25,7.5,2011-11-20 14:43:00,17758,United Kingdom
577544,23329,DECORATIVE WICKER HEART LARGE,Home Decor,7,1.65,11.549999999999999,2011-11-20 14:43:00,17758,United Kingdom
577545,20754,RETROSPOT RED WASHING UP GLOVES,Jewellery & Accessories,3,2.1,6.300000000000001,2011-11-20 14:43:00,16931,United Kingdom
577544,22835,HOT WATER BOTTLE I AM SO POORLY,Kitchen & Dining,4,4.95,19.8,2011-11-20 14:43:00,17758,United Kingdom
577544,23082,SET 6 PAPER TABLE LANTERN HEARTS,Lighting & Candles,4,3.75,15.0,2011-11-20 14:43:00,17758,United Kingdom
577545,22726,ALARM CLOCK BAKELIKE GREEN,Home Decor,2,3.75,7.5,2011-11-20 14:43:00,16931,United Kingdom
577549,23394,POSTE FRANCE CUSHION COVER,Home Decor,2,3.75,7.5,2011-11-20 15:00:00,17841,United Kingdom
577549,21684,SMALL MEDINA STAMPED METAL BOWL,Kitchen & Dining,1,0.85,0.85,2011-11-20 15:00:00,17841,United Kingdom
577549,22754,SMALL RED BABUSHKA NOTEBOOK,Stationery & Paper,1,0.85,0.85,2011-11-20 15:00:00,17841,United Kingdom
577557,82483,WOOD 2 DRAWER CABINET WHITE FINISH,Other Homeware,2,6.95,13.9,2011-11-20 15:36:00,15426,United Kingdom
577572,46000M,POLYESTER FILLER PAD 45x45cm,Other Homeware,4,1.55,6.2,2011-11-20 15:48:00,17384,United Kingdom
577604,84832,ZINC WILLIE WINKIE  CANDLE STICK,Lighting & Candles,12,0.85,10.2,2011-11-21 08:57:00,14300,United Kingdom
577606,23247,BISCUIT TIN 50'S CHRISTMAS,Christmas & Seasonal,6,2.89,17.34,2011-11-21 09:11:00,12462,Spain
577609,22556,PLASTERS IN TIN CIRCUS PARADE,Bags & Storage,12,1.65,19.799999999999997,2011-11-21 09:51:00,12349,Italy
577610,23084,RABBIT NIGHT LIGHT,Lighting & Candles,6,2.08,12.48,2011-11-21 09:55:00,15373,United Kingdom
577615,22733,3D TRADITIONAL CHRISTMAS STICKERS,Christmas & Seasonal,18,1.25,22.5,2011-11-21 10:22:00,12658,Germany
577618,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,Other Homeware,4,3.75,15.0,2011-11-21 10:27:00,12795,Portugal
577618,21633,SUNFLOWER DECORATIVE PARASOL,Garden & Outdoor,3,12.75,38.25,2011-11-21 10:27:00,12795,Portugal
577633,22423,REGENCY CAKESTAND 3 TIER,Kitchen & Dining,2,12.75,25.5,2011-11-21 10:35:00,14194,United Kingdom
577690,22557,PLASTERS IN TIN VINTAGE PAISLEY,Bags & Storage,5,1.65,8.25,2011-11-21 11:34:00,12856,United Kingdom
577695,23129,HEART SHAPED HOLLY WREATH,Home Decor,2,4.15,8.3,2011-11-21 11:55:00,15645,United Kingdom
577696,23343,JUMBO BAG VINTAGE CHRISTMAS,Christmas & Seasonal,2,2.08,4.16,2011-11-21 11:57:00,16406,United Kingdom
577698,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,Other Homeware,1,3.25,3.25,2011-11-21 12:05:00,14963,United Kingdom
577700,23494,VINTAGE DOILY DELUXE SEWING KIT,Other Homeware,1,5.95,5.95,2011-11-21 12:06:00,14449,United Kingdom
577701,22081,RIBBON REEL FLORA + FAUNA,Other Homeware,2,1.65,3.3,2011-11-21 12:11:00,13673,United Kingdom
577711,84558A,3D DOG PICTURE PLAYING CARDS,Stationery & Paper,1,2.95,2.95,2011-11-21 12:17:00,15527,United Kingdom
577716,85049A,TRADITIONAL CHRISTMAS RIBBONS,Christmas & Seasonal,12,1.25,15.0,2011-11-21 12:18:00,15857,United Kingdom
577721,22632,HAND WARMER RED RETROSPOT,Other Homeware,6,2.1,12.600000000000001,2011-11-21 12:24:00,13167,United Kingdom
577723,22716,CARD CIRCUS PARADE,Stationery & Paper,12,0.42,5.04,2011-11-21 12:36:00,16713,United Kingdom
577723,22169,FAMILY ALBUM WHITE PICTURE FRAME,Home Decor,2,8.5,17.0,2011-11-21 12:36:00,16713,United Kingdom
577723,22633,HAND WARMER UNION JACK,Other Homeware,2,2.1,4.2,2011-11-21 12:36:00,16713,United Kingdom
577723,22467,GUMBALL COAT RACK,Other Homeware,2,2.55,5.1,2011-11-21 12:36:00,16713,United Kingdom
577723,22983,CARD BILLBOARD FONT,Stationery & Paper,12,0.42,5.04,2011-11-21 12:36:00,16713,United Kingdom
577729,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchen & Dining,24,0.55,13.200000000000001,2011-11-21 12:53:00,15179,United Kingdom
577730,21623,VINTAGE UNION JACK MEMOBOARD,Other Homeware,1,9.95,9.95,2011-11-21 12:59:00,17253,United Kingdom
577730,23356,LOVE HOT WATER BOTTLE,Kitchen & Dining,3,5.95,17.85,2011-11-21 12:59:00,17253,United Kingdom
577734,22077,6 RIBBONS RUSTIC CHARM,Other Homeware,12,1.95,23.4,2011-11-21 13:14:00,17502,United Kingdom
577740,22952,60 CAKE CASES VINTAGE CHRISTMAS,Christmas & Seasonal,1,0.55,0.55,2011-11-21 13:36:00,17625,United Kingdom
577740,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,Lighting & Candles,2,4.25,8.5,2011-11-21 13:36:00,17625,United Kingdom
577740,47591D,PINK FAIRY CAKE CHILDRENS APRON,Kitchen & Dining,8,1.95,15.6,2011-11-21 13:36:00,17625,United Kingdom
577742,22899,CHILDREN'S APRON DOLLY GIRL,Toys & Children,1,2.1,2.1,2011-11-21 13:41:00,13755,United Kingdom
577742,20963,APPLE BATH SPONGE,Other Homeware,1,1.25,1.25,2011-11-21 13:41:00,13755,United Kingdom
577742,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,Other Homeware,4,1.25,5.0,2011-11-21 13:41:00,13755,United Kingdom
577748,47566,PARTY BUNTING,Bags & Storage,16,4.95,79.2,2011-11-21 14:24:00,15159,United Kingdom
577751,21818,GLITTER HEART DECORATION,Home Decor,12,0.39,4.68,2011-11-21 14:34:00,12904,United Kingdom
577754,22938,CUPCAKE LACE PAPER SET 6,Kitchen & Dining,48,1.65,79.19999999999999,2011-11-21 14:47:00,18139,United Kingdom
577768,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,Home Decor,1,3.73,3.73,2011-11-21 15:18:00,,United Kingdom
577768,21494,ROTATING LEAVES T-LIGHT HOLDER,Bags & Storage,1,2.46,2.46,2011-11-21 15:18:00,,United Kingdom
577768,22555,PLASTERS IN TIN STRONGMAN,Bags & Storage,1,3.29,3.29,2011-11-21 15:18:00,,United Kingdom
577768,21668,RED STRIPE CERAMIC DRAWER KNOB,Other Homeware,1,3.29,3.29,2011-11-21 15:18:00,,United Kingdom
577768,84692,BOX OF 24 COCKTAIL PARASOLS,Bags & Storage,1,0.83,0.83,2011-11-21 15:18:00,,United Kingdom
577768,21260,FIRST AID TIN,Bags & Storage,3,6.63,19.89,2011-11-21 15:18:00,,United Kingdom
577768,23078,ICE CREAM PEN LIP GLOSS,Stationery & Paper,1,2.46,2.46,2011-11-21 15:18:00,,United Kingdom
577768,22306,SILVER MUG BONE CHINA TREE OF LIFE,Kitchen & Dining,1,8.29,8.29,2011-11-21 15:18:00,,United Kingdom
577768,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Home Decor,12,0.63,7.5600000000000005,2011-11-21 15:18:00,,United Kingdom
577768,22651,GENTLEMAN SHIRT REPAIR KIT,Other Homeware,2,1.63,3.26,2011-11-21 15:18:00,,United Kingdom
577768,23012,GLASS APOTHECARY BOTTLE PERFUME,Kitchen & Dining,1,8.29,8.29,2011-11-21 15:18:00,,United Kingdom
577768,22696,WICKER WREATH LARGE,Other Homeware,2,4.13,8.26,2011-11-21 15:18:00,,United Kingdom
577768,23340,VINTAGE CHRISTMAS CAKE FRILL,Christmas & Seasonal,1,3.29,3.29,2011-11-21 15:18:00,,United Kingdom
577769,23583,LUNCH BAG PAISLEY PARK,Bags & Storage,10,1.65,16.5,2011-11-21 15:27:00,16379,United Kingdom
577776,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,Kitchen & Dining,1,9.95,9.95,2011-11-21 16:02:00,12504,Germany
577778,23006,TRAVEL CARD WALLET FLOWER MEADOW,Garden & Outdoor,1,0.42,0.42,2011-11-21 16:10:00,16549,United Kingdom
577778,22755,SMALL PURPLE BABUSHKA NOTEBOOK,Stationery & Paper,1,0.85,0.85,2011-11-21 16:10:00,16549,United Kingdom
577778,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,Other Homeware,1,1.45,1.45,2011-11-21 16:10:00,16549,United Kingdom
577783,21519,GIN & TONIC DIET GREETING CARD,Bags & Storage,36,0.42,15.12,2011-11-21 16:20:00,18139,United Kingdom
577791,20973,12 PENCIL SMALL TUBE WOODLAND,Stationery & Paper,24,0.65,15.600000000000001,2011-11-21 16:36:00,17100,United Kingdom
577794,23312,VINTAGE CHRISTMAS GIFT SACK,Christmas & Seasonal,2,4.15,8.3,2011-11-21 16:48:00,14030,United Kingdom
577794,23697,A PRETTY THANK YOU CARD,Stationery & Paper,24,0.42,10.08,2011-11-21 16:48:00,14030,United Kingdom
577800,22988,SOLDIERS EGG CUP,Kitchen & Dining,48,1.25,60.0,2011-11-21 17:00:00,15484,United Kingdom
577807,82483,WOOD 2 DRAWER CABINET WHITE FINISH,Other Homeware,2,6.95,13.9,2011-11-22 08:26:00,15699,United Kingdom
577809,21524,DOORMAT SPOTTY HOME SWEET HOME,Home Decor,2,8.25,16.5,2011-11-22 08:34:00,12584,Italy
577812,22593,CHRISTMAS GINGHAM STAR,Christmas & Seasonal,12,0.85,10.2,2011-11-22 08:56:00,16956,United Kingdom
577816,22708,WRAP DOLLY GIRL,Stationery & Paper,50,0.42,21.0,2011-11-22 09:17:00,18139,United Kingdom
577824,21523,DOORMAT FANCY FONT HOME SWEET HOME,Home Decor,2,8.25,16.5,2011-11-22 09:42:00,15845,United Kingdom
577826,84596F,SMALL MARSHMALLOWS PINK BOWL,Kitchen & Dining,16,0.42,6.72,2011-11-22 09:43:00,17600,United Kingdom
577838,22897,OVEN MITT APPLES DESIGN,Home Decor,10,1.45,14.5,2011-11-22 10:32:00,16352,United Kingdom
577844,23084,RABBIT NIGHT LIGHT,Lighting & Candles,40,4.96,198.4,2011-11-22 10:41:00,,United Kingdom
577844,22896,PEG BAG APPLES DESIGN,Bags & Storage,1,5.79,5.79,2011-11-22 10:41:00,,United Kingdom
577844,21155,RED RETROSPOT PEG BAG,Bags & Storage,7,4.96,34.72,2011-11-22 10:41:00,,United Kingdom
577844,21484,CHICK GREY HOT WATER BOTTLE,Kitchen & Dining,9,9.13,82.17,2011-11-22 10:41:00,,United Kingdom
577844,21671,RED SPOT CERAMIC DRAWER KNOB,Other Homeware,22,3.29,72.38,2011-11-22 10:41:00,,United Kingdom
577850,23422,PANTRY HOOK BALLOON WHISK,Toys & Children,12,2.08,24.96,2011-11-22 11:04:00,14911,EIRE
577850,22978,PANTRY ROLLING PIN,Other Homeware,6,3.75,22.5,2011-11-22 11:04:00,14911,EIRE
577855,22493,PAINT YOUR OWN CANVAS SET,Other Homeware,3,1.65,4.949999999999999,2011-11-22 11:18:00,15877,United Kingdom
577855,22291,HANGING CHICK CREAM DECORATION,Home Decor,1,1.45,1.45,2011-11-22 11:18:00,15877,United Kingdom
577861,22588,CARD HOLDER GINGHAM HEART,Lighting & Candles,6,2.89,17.34,2011-11-22 11:28:00,13924,United Kingdom
577951,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,Lighting & Candles,5,0.39,1.9500000000000002,2011-11-22 12:09:00,17238,United Kingdom
577951,22561,WOODEN SCHOOL COLOURING SET,Jewellery & Accessories,3,1.65,4.949999999999999,2011-11-22 12:09:00,17238,United Kingdom
577951,23084,RABBIT NIGHT LIGHT,Lighting & Candles,3,2.08,6.24,2011-11-22 12:09:00,17238,United Kingdom
577951,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Christmas & Seasonal,4,2.95,11.8,2011-11-22 12:09:00,17238,United Kingdom
577985,21537,RED RETROSPOT PUDDING BOWL,Kitchen & Dining,4,4.25,17.0,2011-11-22 12:25:00,15116,United Kingdom
578004,23032,DRAWER KNOB CRACKLE GLAZE IVORY,Other Homeware,2,1.65,3.3,2011-11-22 12:38:00,17155,United Kingdom
578006,21810,CHRISTMAS HANGING STAR WITH BELL,Christmas & Seasonal,48,0.39,18.72,2011-11-22 12:40:00,13363,United Kingdom
578011,48194,DOORMAT HEARTS,Home Decor,2,8.25,16.5,2011-11-22 12:52:00,15150,United Kingdom
578017,20751,FUNKY WASHING UP GLOVES ASSORTED,Jewellery & Accessories,2,2.1,4.2,2011-11-22 13:07:00,13569,United Kingdom
578017,23681,LUNCH BAG RED VINTAGE DOILY,Bags & Storage,1,1.65,1.65,2011-11-22 13:07:00,13569,United Kingdom
578020,22210,WOOD STAMP SET BEST WISHES,Other Homeware,9,0.83,7.47,2011-11-22 13:20:00,16979,United Kingdom
578020,22297,HEART IVORY TRELLIS SMALL,Home Decor,6,1.25,7.5,2011-11-22 13:20:00,16979,United Kingdom
578020,22111,SCOTTIE DOG HOT WATER BOTTLE,Kitchen & Dining,5,4.95,24.75,2011-11-22 13:20:00,16979,United Kingdom
578024,23430,BLUE RETRO KITCHEN WALL CLOCK,Kitchen & Dining,2,8.15,16.3,2011-11-22 13:27:00,12705,Germany
578033,21680,WOODLAND  STICKERS,Other Homeware,12,0.85,10.2,2011-11-22 13:42:00,12656,France
578036,21098,CHRISTMAS TOILET ROLL,Christmas & Seasonal,6,1.25,7.5,2011-11-22 14:04:00,16474,United Kingdom
578041,22667,RECIPE BOX RETROSPOT,Other Homeware,4,2.95,11.8,2011-11-22 14:23:00,17338,United Kingdom
578041,82482,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,6,2.95,17.700000000000003,2011-11-22 14:23:00,17338,United Kingdom
578041,21288,STRIPEY CHOCOLATE NESTING BOXES,Bags & Storage,3,2.95,8.850000000000001,2011-11-22 14:23:00,17338,United Kingdom
578041,84949,SILVER HANGING T-LIGHT HOLDER,Lighting & Candles,6,1.65,9.899999999999999,2011-11-22 14:23:00,17338,United Kingdom
578053,23222,CHRISTMAS TREE HANGING GOLD,Christmas & Seasonal,12,0.83,9.959999999999999,2011-11-22 14:59:00,14422,United Kingdom
578054,23333,IVORY WICKER HEART MEDIUM,Home Decor,12,1.25,15.0,2011-11-22 14:59:00,14911,EIRE
578065,22754,SMALL RED BABUSHKA NOTEBOOK,Stationery & Paper,2,1.63,3.26,2011-11-22 15:41:00,,United Kingdom
578065,23198,PANTRY MAGNETIC  SHOPPING LIST,Other Homeware,1,3.29,3.29,2011-11-22 15:41:00,,United Kingdom
578065,23179,CLOCK MAGNET MUM'S KITCHEN,Kitchen & Dining,2,5.79,11.58,2011-11-22 15:41:00,,United Kingdom
578065,85053,FRENCH ENAMEL CANDLEHOLDER,Lighting & Candles,2,4.13,8.26,2011-11-22 15:41:00,,United Kingdom
578065,90011D,PURPLE CRYSTAL DROP EARRINGS,Jewellery & Accessories,1,2.9,2.9,2011-11-22 15:41:00,,United Kingdom
578067,21181,PLEASE ONE PERSON METAL SIGN,Home Decor,3,4.13,12.39,2011-11-22 15:43:00,,United Kingdom
578067,22650,CERAMIC PIRATE CHEST MONEY BANK,Other Homeware,2,3.29,6.58,2011-11-22 15:43:00,,United Kingdom
578067,85131B,BEADED CRYSTAL HEART GREEN ON STICK,Home Decor,1,0.83,0.83,2011-11-22 15:43:00,,United Kingdom
578067,22979,PANTRY WASHING UP BRUSH,Other Homeware,1,3.29,3.29,2011-11-22 15:43:00,,United Kingdom
578067,23171,REGENCY TEA PLATE GREEN,Kitchen & Dining,1,3.29,3.29,2011-11-22 15:43:00,,United Kingdom
578067,22897,OVEN MITT APPLES DESIGN,Home Decor,1,3.29,3.29,2011-11-22 15:43:00,,United Kingdom
578067,21329,DINOSAURS  WRITING SET,Bags & Storage,3,3.29,9.870000000000001,2011-11-22 15:43:00,,United Kingdom
578067,22997,TRAVEL CARD WALLET UNION JACK,Stationery & Paper,1,0.83,0.83,2011-11-22 15:43:00,,United Kingdom
578067,90177A,CLASSIC DIAMANTE EARRINGS JET,Jewellery & Accessories,1,2.9,2.9,2011-11-22 15:43:00,,United Kingdom
578067,23452,HEART MINI PORTRAIT FRAME,Home Decor,1,4.13,4.13,2011-11-22 15:43:00,,United Kingdom
578067,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,Lighting & Candles,2,1.25,2.5,2011-11-22 15:43:00,,United Kingdom
578067,23291,DOLLY GIRL CHILDRENS CUP,Kitchen & Dining,1,2.46,2.46,2011-11-22 15:43:00,,United Kingdom
578067,22156,HEART DECORATION WITH PEARLS,Home Decor,2,1.63,3.26,2011-11-22 15:43:00,,United Kingdom
578067,23199,JUMBO BAG APPLES,Bags & Storage,1,4.13,4.13,2011-11-22 15:43:00,,United Kingdom
578068,22551,PLASTERS IN TIN SPACEBOY,Bags & Storage,1,1.65,1.65,2011-11-22 15:45:00,14505,United Kingdom
578071,23330,DECORATIVE WICKER HEART MEDIUM,Home Decor,24,1.25,30.0,2011-11-22 15:52:00,13599,United Kingdom
578072,84199,GLOW IN DARK DOLPHINS,Other Homeware,2,0.21,0.42,2011-11-22 16:02:00,17759,United Kingdom
